,match_x_x,bowlingTeam,bowlerName,overs,maiden,runs_x,wickets,economy,0s,4s_x,6s_x,wides,noBalls,match_id,winner_x,margin_x,matchDate_x,match_x_y,teamInnings,battingPos,batsmanName,runs_y,balls,4s_y,6s_y,SR,out/not_out,winner_y,margin_y,matchDate_y
5076,Netherlands Vs Pakistan,Pakistan,Shadab Khan,4.0,0,22,3,5.5,11,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,9,Logan van Beek,6,9,0,0,66.66,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5077,Netherlands Vs Pakistan,Pakistan,Shadab Khan,4.0,0,22,3,5.5,11,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,10,Fred Klaassen,0,1,0,0,0,out,Pakistan,6 wickets,"Oct 30, 2022"
5078,Netherlands Vs Pakistan,Pakistan,Shadab Khan,4.0,0,22,3,5.5,11,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,11,Paul van Meekeren,7,7,0,0,100,out,Pakistan,6 wickets,"Oct 30, 2022"
5079,Netherlands Vs Pakistan,Pakistan,Shadab Khan,4.0,0,22,3,5.5,11,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,1,Mohammad Rizwan,49,39,5,0,125.64,out,Pakistan,6 wickets,"Oct 30, 2022"
5080,Netherlands Vs Pakistan,Pakistan,Shadab Khan,4.0,0,22,3,5.5,11,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,2,Babar Azam(c),4,5,1,0,80,out,Pakistan,6 wickets,"Oct 30, 2022"
5081,Netherlands Vs Pakistan,Pakistan,Shadab Khan,4.0,0,22,3,5.5,11,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,3,Fakhar Zaman,20,16,3,0,125,out,Pakistan,6 wickets,"Oct 30, 2022"
5082,Netherlands Vs Pakistan,Pakistan,Shadab Khan,4.0,0,22,3,5.5,11,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,4,Shan Masood,12,16,0,0,75,out,Pakistan,6 wickets,"Oct 30, 2022"
5083,Netherlands Vs Pakistan,Pakistan,Shadab Khan,4.0,0,22,3,5.5,11,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,5,Iftikhar Ahmed,6,5,0,0,120,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5084,Netherlands Vs Pakistan,Pakistan,Shadab Khan,4.0,0,22,3,5.5,11,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,6,Shadab Khan,4,2,1,0,200,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5085,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,1,Stephan Myburgh,6,11,1,0,54.54,out,Pakistan,6 wickets,"Oct 30, 2022"
5086,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,2,Max O'Dowd,8,13,0,0,61.53,out,Pakistan,6 wickets,"Oct 30, 2022"
5087,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,3,Bas de Leede,6,16,1,0,37.5,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5088,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,4,Tom Cooper,1,2,0,0,50,out,Pakistan,6 wickets,"Oct 30, 2022"
5089,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,5,Colin Ackermann,27,27,2,0,100,out,Pakistan,6 wickets,"Oct 30, 2022"
5090,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,6,Scott Edwards(c),15,20,1,0,75,out,Pakistan,6 wickets,"Oct 30, 2022"
5091,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,7,Roelof van der Merwe,5,6,0,0,83.33,out,Pakistan,6 wickets,"Oct 30, 2022"
5092,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,8,Tim Pringle,5,8,0,0,62.5,out,Pakistan,6 wickets,"Oct 30, 2022"
5093,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,9,Logan van Beek,6,9,0,0,66.66,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5094,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,10,Fred Klaassen,0,1,0,0,0,out,Pakistan,6 wickets,"Oct 30, 2022"
5095,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,11,Paul van Meekeren,7,7,0,0,100,out,Pakistan,6 wickets,"Oct 30, 2022"
5096,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,1,Mohammad Rizwan,49,39,5,0,125.64,out,Pakistan,6 wickets,"Oct 30, 2022"
5097,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,2,Babar Azam(c),4,5,1,0,80,out,Pakistan,6 wickets,"Oct 30, 2022"
5098,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,3,Fakhar Zaman,20,16,3,0,125,out,Pakistan,6 wickets,"Oct 30, 2022"
5099,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,4,Shan Masood,12,16,0,0,75,out,Pakistan,6 wickets,"Oct 30, 2022"
5100,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,5,Iftikhar Ahmed,6,5,0,0,120,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5101,Netherlands Vs Pakistan,Pakistan,Mohammad Nawaz,2.0,0,11,0,5.5,3,0,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,6,Shadab Khan,4,2,1,0,200,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5102,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,1,Stephan Myburgh,6,11,1,0,54.54,out,Pakistan,6 wickets,"Oct 30, 2022"
5103,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,2,Max O'Dowd,8,13,0,0,61.53,out,Pakistan,6 wickets,"Oct 30, 2022"
5104,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,3,Bas de Leede,6,16,1,0,37.5,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5105,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,4,Tom Cooper,1,2,0,0,50,out,Pakistan,6 wickets,"Oct 30, 2022"
5106,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,5,Colin Ackermann,27,27,2,0,100,out,Pakistan,6 wickets,"Oct 30, 2022"
5107,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,6,Scott Edwards(c),15,20,1,0,75,out,Pakistan,6 wickets,"Oct 30, 2022"
5108,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,7,Roelof van der Merwe,5,6,0,0,83.33,out,Pakistan,6 wickets,"Oct 30, 2022"
5109,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,8,Tim Pringle,5,8,0,0,62.5,out,Pakistan,6 wickets,"Oct 30, 2022"
5110,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,9,Logan van Beek,6,9,0,0,66.66,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5111,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,10,Fred Klaassen,0,1,0,0,0,out,Pakistan,6 wickets,"Oct 30, 2022"
5112,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,11,Paul van Meekeren,7,7,0,0,100,out,Pakistan,6 wickets,"Oct 30, 2022"
5113,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,1,Mohammad Rizwan,49,39,5,0,125.64,out,Pakistan,6 wickets,"Oct 30, 2022"
5114,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,2,Babar Azam(c),4,5,1,0,80,out,Pakistan,6 wickets,"Oct 30, 2022"
5115,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,3,Fakhar Zaman,20,16,3,0,125,out,Pakistan,6 wickets,"Oct 30, 2022"
5116,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,4,Shan Masood,12,16,0,0,75,out,Pakistan,6 wickets,"Oct 30, 2022"
5117,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,5,Iftikhar Ahmed,6,5,0,0,120,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5118,Netherlands Vs Pakistan,Netherlands,Fred Klaassen,3.0,0,26,0,8.66,4,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,6,Shadab Khan,4,2,1,0,200,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5119,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,1,Stephan Myburgh,6,11,1,0,54.54,out,Pakistan,6 wickets,"Oct 30, 2022"
5120,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,2,Max O'Dowd,8,13,0,0,61.53,out,Pakistan,6 wickets,"Oct 30, 2022"
5121,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,3,Bas de Leede,6,16,1,0,37.5,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5122,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,4,Tom Cooper,1,2,0,0,50,out,Pakistan,6 wickets,"Oct 30, 2022"
5123,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,5,Colin Ackermann,27,27,2,0,100,out,Pakistan,6 wickets,"Oct 30, 2022"
5124,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,6,Scott Edwards(c),15,20,1,0,75,out,Pakistan,6 wickets,"Oct 30, 2022"
5125,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,7,Roelof van der Merwe,5,6,0,0,83.33,out,Pakistan,6 wickets,"Oct 30, 2022"
5126,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,8,Tim Pringle,5,8,0,0,62.5,out,Pakistan,6 wickets,"Oct 30, 2022"
5127,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,9,Logan van Beek,6,9,0,0,66.66,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5128,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,10,Fred Klaassen,0,1,0,0,0,out,Pakistan,6 wickets,"Oct 30, 2022"
5129,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,11,Paul van Meekeren,7,7,0,0,100,out,Pakistan,6 wickets,"Oct 30, 2022"
5130,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,1,Mohammad Rizwan,49,39,5,0,125.64,out,Pakistan,6 wickets,"Oct 30, 2022"
5131,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,2,Babar Azam(c),4,5,1,0,80,out,Pakistan,6 wickets,"Oct 30, 2022"
5132,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,3,Fakhar Zaman,20,16,3,0,125,out,Pakistan,6 wickets,"Oct 30, 2022"
5133,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,4,Shan Masood,12,16,0,0,75,out,Pakistan,6 wickets,"Oct 30, 2022"
5134,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,5,Iftikhar Ahmed,6,5,0,0,120,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5135,Netherlands Vs Pakistan,Netherlands,Paul van Meekeren,4.0,0,19,1,4.75,15,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,6,Shadab Khan,4,2,1,0,200,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5136,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,1,Stephan Myburgh,6,11,1,0,54.54,out,Pakistan,6 wickets,"Oct 30, 2022"
5137,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,2,Max O'Dowd,8,13,0,0,61.53,out,Pakistan,6 wickets,"Oct 30, 2022"
5138,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,3,Bas de Leede,6,16,1,0,37.5,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5139,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,4,Tom Cooper,1,2,0,0,50,out,Pakistan,6 wickets,"Oct 30, 2022"
5140,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,5,Colin Ackermann,27,27,2,0,100,out,Pakistan,6 wickets,"Oct 30, 2022"
5141,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,6,Scott Edwards(c),15,20,1,0,75,out,Pakistan,6 wickets,"Oct 30, 2022"
5142,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,7,Roelof van der Merwe,5,6,0,0,83.33,out,Pakistan,6 wickets,"Oct 30, 2022"
5143,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,8,Tim Pringle,5,8,0,0,62.5,out,Pakistan,6 wickets,"Oct 30, 2022"
5144,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,9,Logan van Beek,6,9,0,0,66.66,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5145,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,10,Fred Klaassen,0,1,0,0,0,out,Pakistan,6 wickets,"Oct 30, 2022"
5146,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,11,Paul van Meekeren,7,7,0,0,100,out,Pakistan,6 wickets,"Oct 30, 2022"
5147,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,1,Mohammad Rizwan,49,39,5,0,125.64,out,Pakistan,6 wickets,"Oct 30, 2022"
5148,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,2,Babar Azam(c),4,5,1,0,80,out,Pakistan,6 wickets,"Oct 30, 2022"
5149,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,3,Fakhar Zaman,20,16,3,0,125,out,Pakistan,6 wickets,"Oct 30, 2022"
5150,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,4,Shan Masood,12,16,0,0,75,out,Pakistan,6 wickets,"Oct 30, 2022"
5151,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,5,Iftikhar Ahmed,6,5,0,0,120,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5152,Netherlands Vs Pakistan,Netherlands,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Pakistan,6,Shadab Khan,4,2,1,0,200,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5153,Netherlands Vs Pakistan,Netherlands,Tim Pringle,1.0,0,12,0,12.0,1,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,1,Stephan Myburgh,6,11,1,0,54.54,out,Pakistan,6 wickets,"Oct 30, 2022"
5154,Netherlands Vs Pakistan,Netherlands,Tim Pringle,1.0,0,12,0,12.0,1,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,2,Max O'Dowd,8,13,0,0,61.53,out,Pakistan,6 wickets,"Oct 30, 2022"
5155,Netherlands Vs Pakistan,Netherlands,Tim Pringle,1.0,0,12,0,12.0,1,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,3,Bas de Leede,6,16,1,0,37.5,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5156,Netherlands Vs Pakistan,Netherlands,Tim Pringle,1.0,0,12,0,12.0,1,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,4,Tom Cooper,1,2,0,0,50,out,Pakistan,6 wickets,"Oct 30, 2022"
5157,Netherlands Vs Pakistan,Netherlands,Tim Pringle,1.0,0,12,0,12.0,1,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,5,Colin Ackermann,27,27,2,0,100,out,Pakistan,6 wickets,"Oct 30, 2022"
5158,Netherlands Vs Pakistan,Netherlands,Tim Pringle,1.0,0,12,0,12.0,1,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,6,Scott Edwards(c),15,20,1,0,75,out,Pakistan,6 wickets,"Oct 30, 2022"
5159,Netherlands Vs Pakistan,Netherlands,Tim Pringle,1.0,0,12,0,12.0,1,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,7,Roelof van der Merwe,5,6,0,0,83.33,out,Pakistan,6 wickets,"Oct 30, 2022"
5160,Netherlands Vs Pakistan,Netherlands,Tim Pringle,1.0,0,12,0,12.0,1,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,8,Tim Pringle,5,8,0,0,62.5,out,Pakistan,6 wickets,"Oct 30, 2022"
5161,Netherlands Vs Pakistan,Netherlands,Tim Pringle,1.0,0,12,0,12.0,1,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,9,Logan van Beek,6,9,0,0,66.66,not_out,Pakistan,6 wickets,"Oct 30, 2022"
5162,Netherlands Vs Pakistan,Netherlands,Tim Pringle,1.0,0,12,0,12.0,1,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,10,Fred Klaassen,0,1,0,0,0,out,Pakistan,6 wickets,"Oct 30, 2022"
5163,Netherlands Vs Pakistan,Netherlands,Tim Pringle,1.0,0,12,0,12.0,1,2,0,0,0,T20I # 1852,Pakistan,6 wickets,"Oct 30, 2022",Netherlands Vs Pakistan,Netherlands,11,Paul van Meekeren,7,7,0,0,100,out,Pakistan,6 wickets,"Oct 30, 2022"
