,match_x,teamInnings,battingPos,batsmanName,runs,balls,4s,6s,SR,out/not_out,match_id,team1,team2,winner,margin,ground,matchDate,match_y
259,Pakistan Vs India,India,1,KL Rahul,4,8,0,0,50,out,T20I # 1842,India,Pakistan,India,4 wickets,Melbourne,"Oct 23, 2022",IndiavsPakistan
260,Pakistan Vs India,India,2,Rohit Sharma(c),4,7,0,0,57.14,out,T20I # 1842,India,Pakistan,India,4 wickets,Melbourne,"Oct 23, 2022",IndiavsPakistan
261,Pakistan Vs India,India,3,Virat Kohli,82,53,6,4,154.71,not_out,T20I # 1842,India,Pakistan,India,4 wickets,Melbourne,"Oct 23, 2022",IndiavsPakistan
262,Pakistan Vs India,India,4,Suryakumar Yadav,15,10,2,0,150,out,T20I # 1842,India,Pakistan,India,4 wickets,Melbourne,"Oct 23, 2022",IndiavsPakistan
263,Pakistan Vs India,India,5,Axar Patel,2,3,0,0,66.66,out,T20I # 1842,India,Pakistan,India,4 wickets,Melbourne,"Oct 23, 2022",IndiavsPakistan
264,Pakistan Vs India,India,6,Hardik Pandya,40,37,1,2,108.1,out,T20I # 1842,India,Pakistan,India,4 wickets,Melbourne,"Oct 23, 2022",IndiavsPakistan
265,Pakistan Vs India,India,7,Dinesh Karthik,1,2,0,0,50,out,T20I # 1842,India,Pakistan,India,4 wickets,Melbourne,"Oct 23, 2022",IndiavsPakistan
266,Pakistan Vs India,India,8,Ravichandran Ashwin,1,1,0,0,100,not_out,T20I # 1842,India,Pakistan,India,4 wickets,Melbourne,"Oct 23, 2022",IndiavsPakistan
267,Bangladesh Vs Netherlands,Bangladesh,1,Najmul Hossain Shanto,25,20,4,0,125,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
268,Bangladesh Vs Netherlands,Bangladesh,2,Soumya Sarkar,14,14,2,0,100,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
269,Bangladesh Vs Netherlands,Bangladesh,3,Litton Das,9,11,0,0,81.81,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
270,Bangladesh Vs Netherlands,Bangladesh,4,Shakib Al Hasan(c),7,9,0,0,77.77,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
271,Bangladesh Vs Netherlands,Bangladesh,5,Afif Hossain,38,27,2,2,140.74,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
272,Bangladesh Vs Netherlands,Bangladesh,6,Yasir Ali,3,5,0,0,60,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
273,Bangladesh Vs Netherlands,Bangladesh,7,Nurul Hasan,13,18,0,0,72.22,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
274,Bangladesh Vs Netherlands,Bangladesh,8,Mosaddek Hossain,20,12,2,1,166.66,not_out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
275,Bangladesh Vs Netherlands,Bangladesh,9,Taskin Ahmed,0,1,0,0,0,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
276,Bangladesh Vs Netherlands,Bangladesh,10,Hasan Mahmud,0,3,0,0,0,not_out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
277,Bangladesh Vs Netherlands,Netherlands,1,Vikramjit Singh,0,1,0,0,0,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
278,Bangladesh Vs Netherlands,Netherlands,2,Max O'Dowd,8,8,0,1,100,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
279,Bangladesh Vs Netherlands,Netherlands,3,Bas de Leede,0,1,0,0,0,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
280,Bangladesh Vs Netherlands,Netherlands,4,Colin Ackermann,62,48,6,2,129.16,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
281,Bangladesh Vs Netherlands,Netherlands,5,Tom Cooper,0,0,0,0,-,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
282,Bangladesh Vs Netherlands,Netherlands,6,Scott Edwards(c),16,24,1,0,66.66,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
283,Bangladesh Vs Netherlands,Netherlands,7,Tim Pringle,1,6,0,0,16.66,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
284,Bangladesh Vs Netherlands,Netherlands,8,Logan van Beek,2,5,0,0,40,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
285,Bangladesh Vs Netherlands,Netherlands,9,Shariz Ahmad,9,8,1,0,112.5,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
286,Bangladesh Vs Netherlands,Netherlands,10,Fred Klaassen,7,6,0,0,116.66,not_out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
287,Bangladesh Vs Netherlands,Netherlands,11,Paul van Meekeren,24,14,3,1,171.42,out,T20I # 1843,Bangladesh,Netherlands,Bangladesh,9 runs,Hobart,"Oct 24, 2022",BangladeshvsNetherlands
288,Zimbabwe Vs South Africa,Zimbabwe,1,Regis Chakabva,8,8,0,1,100,out,T20I # 1844,South Africa,Zimbabwe,no result,,Hobart,"Oct 24, 2022",South AfricavsZimbabwe
289,Zimbabwe Vs South Africa,Zimbabwe,2,Craig Ervine(c),2,6,0,0,33.33,out,T20I # 1844,South Africa,Zimbabwe,no result,,Hobart,"Oct 24, 2022",South AfricavsZimbabwe
290,Zimbabwe Vs South Africa,Zimbabwe,3,Sean Williams,1,1,0,0,100,out,T20I # 1844,South Africa,Zimbabwe,no result,,Hobart,"Oct 24, 2022",South AfricavsZimbabwe
291,Zimbabwe Vs South Africa,Zimbabwe,4,Sikandar Raza,0,2,0,0,0,out,T20I # 1844,South Africa,Zimbabwe,no result,,Hobart,"Oct 24, 2022",South AfricavsZimbabwe
292,Zimbabwe Vs South Africa,Zimbabwe,5,Wessly Madhevere,35,18,4,1,194.44,not_out,T20I # 1844,South Africa,Zimbabwe,no result,,Hobart,"Oct 24, 2022",South AfricavsZimbabwe
293,Zimbabwe Vs South Africa,Zimbabwe,6,Milton Shumba,18,20,2,0,90,out,T20I # 1844,South Africa,Zimbabwe,no result,,Hobart,"Oct 24, 2022",South AfricavsZimbabwe
294,Zimbabwe Vs South Africa,South Africa,1,Quinton de Kock,47,18,8,1,261.11,not_out,T20I # 1844,South Africa,Zimbabwe,no result,,Hobart,"Oct 24, 2022",South AfricavsZimbabwe
295,Zimbabwe Vs South Africa,South Africa,2,Temba Bavuma(c),2,2,0,0,100,not_out,T20I # 1844,South Africa,Zimbabwe,no result,,Hobart,"Oct 24, 2022",South AfricavsZimbabwe
296,Sri Lanka Vs Australia,Sri Lanka,1,Pathum Nissanka,40,45,2,0,88.88,out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
297,Sri Lanka Vs Australia,Sri Lanka,2,Kusal Mendis,5,6,1,0,83.33,out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
298,Sri Lanka Vs Australia,Sri Lanka,3,Dhananjaya de Silva,26,23,3,0,113.04,out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
299,Sri Lanka Vs Australia,Sri Lanka,4,Charith Asalanka,38,25,3,2,152,not_out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
300,Sri Lanka Vs Australia,Sri Lanka,5,Bhanuka Rajapaksa,7,5,1,0,140,out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
301,Sri Lanka Vs Australia,Sri Lanka,6,Dasun Shanaka(c),3,5,0,0,60,out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
302,Sri Lanka Vs Australia,Sri Lanka,7,Wanindu Hasaranga de Silva,1,4,0,0,25,out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
303,Sri Lanka Vs Australia,Sri Lanka,8,Chamika Karunaratne,14,7,2,0,200,not_out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
304,Sri Lanka Vs Australia,Australia,1,David Warner,11,10,0,0,110,out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
305,Sri Lanka Vs Australia,Australia,2,Aaron Finch(c),31,42,0,1,73.8,not_out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
306,Sri Lanka Vs Australia,Australia,3,Mitchell Marsh,17,17,1,1,100,out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
307,Sri Lanka Vs Australia,Australia,4,Glenn Maxwell,23,12,2,2,191.66,out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
308,Sri Lanka Vs Australia,Australia,5,Marcus Stoinis,59,18,4,6,327.77,not_out,T20I # 1845,Australia,Sri Lanka,Australia,7 wickets,Perth,"Oct 25, 2022",AustraliavsSri Lanka
309,Ireland Vs England,Ireland,1,Paul Stirling,14,8,1,1,175,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
310,Ireland Vs England,Ireland,2,Andy Balbirnie(c),62,47,5,2,131.91,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
311,Ireland Vs England,Ireland,3,Lorcan Tucker,34,27,3,1,125.92,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
312,Ireland Vs England,Ireland,4,Harry Tector,0,2,0,0,0,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
313,Ireland Vs England,Ireland,5,Curtis Campher,18,11,3,0,163.63,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
314,Ireland Vs England,Ireland,6,George Dockrell,0,1,0,0,0,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
315,Ireland Vs England,Ireland,7,Gareth Delany,12,10,1,0,120,not_out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
316,Ireland Vs England,Ireland,8,Mark Adair,4,4,0,0,100,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
317,Ireland Vs England,Ireland,9,Barry McCarthy,3,3,0,0,100,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
318,Ireland Vs England,Ireland,10,Fionn Hand,1,2,0,0,50,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
319,Ireland Vs England,Ireland,11,Josh Little,0,1,0,0,0,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
320,Ireland Vs England,England,1,Jos Buttler(c),0,2,0,0,0,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
321,Ireland Vs England,England,2,Alex Hales,7,5,1,0,140,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
322,Ireland Vs England,England,3,Dawid Malan,35,37,2,0,94.59,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
323,Ireland Vs England,England,4,Ben Stokes,6,8,0,0,75,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
324,Ireland Vs England,England,5,Harry Brook,18,21,1,0,85.71,out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
325,Ireland Vs England,England,6,Moeen Ali,24,12,3,1,200,not_out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
326,Ireland Vs England,England,7,Liam Livingstone,1,2,0,0,50,not_out,T20I # 1846,England,Ireland,Ireland,5 runs,Melbourne,"Oct 26, 2022",EnglandvsIreland
327,South Africa Vs Bangladesh,South Africa,1,Temba Bavuma(c),2,6,0,0,33.33,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
328,South Africa Vs Bangladesh,South Africa,2,Quinton de Kock,63,38,7,3,165.78,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
329,South Africa Vs Bangladesh,South Africa,3,Rilee Rossouw,109,56,7,8,194.64,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
330,South Africa Vs Bangladesh,South Africa,4,Tristan Stubbs,7,7,1,0,100,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
331,South Africa Vs Bangladesh,South Africa,5,Aiden Markram,10,11,1,0,90.9,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
332,South Africa Vs Bangladesh,South Africa,6,David Miller,2,4,0,0,50,not_out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
333,South Africa Vs Bangladesh,South Africa,7,Wayne Parnell,0,2,0,0,0,not_out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
334,South Africa Vs Bangladesh,Bangladesh,1,Najmul Hossain Shanto,9,9,1,0,100,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
335,South Africa Vs Bangladesh,Bangladesh,2,Soumya Sarkar,15,6,0,2,250,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
336,South Africa Vs Bangladesh,Bangladesh,3,Litton Das,34,31,1,1,109.67,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
337,South Africa Vs Bangladesh,Bangladesh,4,Shakib Al Hasan(c),1,4,0,0,25,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
338,South Africa Vs Bangladesh,Bangladesh,5,Afif Hossain,1,5,0,0,20,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
339,South Africa Vs Bangladesh,Bangladesh,6,Mehidy Hasan Miraz,11,13,0,0,84.61,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
340,South Africa Vs Bangladesh,Bangladesh,7,Mosaddek Hossain,0,3,0,0,0,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
341,South Africa Vs Bangladesh,Bangladesh,8,Nurul Hasan,2,6,0,0,33.33,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
342,South Africa Vs Bangladesh,Bangladesh,9,Taskin Ahmed,10,17,1,0,58.82,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
343,South Africa Vs Bangladesh,Bangladesh,10,Hasan Mahmud,0,2,0,0,0,out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
344,South Africa Vs Bangladesh,Bangladesh,11,Mustafizur Rahman,9,3,0,1,300,not_out,T20I # 1847,Bangladesh,South Africa,South Africa,104 runs,Sydney,"Oct 27, 2022",BangladeshvsSouth Africa
345,India Vs Netherlands,India,1,KL Rahul,9,12,1,0,75,out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
346,India Vs Netherlands,India,2,Rohit Sharma(c),53,39,4,3,135.89,out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
347,India Vs Netherlands,India,3,Virat Kohli,62,44,3,2,140.9,not_out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
348,India Vs Netherlands,India,4,Suryakumar Yadav,51,25,7,1,204,not_out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
349,India Vs Netherlands,Netherlands,1,Vikramjit Singh,1,9,0,0,11.11,out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
350,India Vs Netherlands,Netherlands,2,Max O'Dowd,16,10,3,0,160,out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
351,India Vs Netherlands,Netherlands,3,Bas de Leede,16,23,0,0,69.56,out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
352,India Vs Netherlands,Netherlands,4,Colin Ackermann,17,21,1,0,80.95,out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
353,India Vs Netherlands,Netherlands,5,Tom Cooper,9,12,0,0,75,out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
354,India Vs Netherlands,Netherlands,6,Scott Edwards(c),5,8,0,0,62.5,out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
355,India Vs Netherlands,Netherlands,7,Tim Pringle,20,15,1,1,133.33,out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
356,India Vs Netherlands,Netherlands,8,Logan van Beek,3,5,0,0,60,out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
357,India Vs Netherlands,Netherlands,9,Shariz Ahmad,16,11,2,0,145.45,not_out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
358,India Vs Netherlands,Netherlands,10,Fred Klaassen,0,1,0,0,0,out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
359,India Vs Netherlands,Netherlands,11,Paul van Meekeren,14,6,3,0,233.33,not_out,T20I # 1848,India,Netherlands,India,56 runs,Sydney,"Oct 27, 2022",IndiavsNetherlands
360,Zimbabwe Vs Pakistan,Zimbabwe,1,Wessly Madhevere,17,13,3,0,130.76,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
361,Zimbabwe Vs Pakistan,Zimbabwe,2,Craig Ervine(c),19,19,2,0,100,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
362,Zimbabwe Vs Pakistan,Zimbabwe,3,Milton Shumba,8,10,1,0,80,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
363,Zimbabwe Vs Pakistan,Zimbabwe,4,Sean Williams,31,28,3,0,110.71,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
364,Zimbabwe Vs Pakistan,Zimbabwe,5,Sikandar Raza,9,16,1,0,56.25,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
365,Zimbabwe Vs Pakistan,Zimbabwe,6,Regis Chakabva,0,1,0,0,0,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
366,Zimbabwe Vs Pakistan,Zimbabwe,7,Ryan Burl,10,15,0,0,66.66,not_out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
367,Zimbabwe Vs Pakistan,Zimbabwe,8,Luke Jongwe,0,1,0,0,0,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
368,Zimbabwe Vs Pakistan,Zimbabwe,9,Brad Evans,19,15,0,1,126.66,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
369,Zimbabwe Vs Pakistan,Zimbabwe,10,Richard Ngarava,3,2,0,0,150,not_out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
370,Zimbabwe Vs Pakistan,Pakistan,1,Mohammad Rizwan,14,16,1,1,87.5,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
371,Zimbabwe Vs Pakistan,Pakistan,2,Babar Azam(c),4,9,1,0,44.44,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
372,Zimbabwe Vs Pakistan,Pakistan,3,Shan Masood,44,38,3,0,115.78,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
373,Zimbabwe Vs Pakistan,Pakistan,4,Iftikhar Ahmed,5,10,1,0,50,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
374,Zimbabwe Vs Pakistan,Pakistan,5,Shadab Khan,17,14,0,1,121.42,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
375,Zimbabwe Vs Pakistan,Pakistan,6,Haider Ali,0,1,0,0,0,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
376,Zimbabwe Vs Pakistan,Pakistan,7,Mohammad Nawaz,22,18,1,1,122.22,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
377,Zimbabwe Vs Pakistan,Pakistan,8,Mohammad Wasim,12,13,2,0,92.3,not_out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
378,Zimbabwe Vs Pakistan,Pakistan,9,Shaheen Shah Afridi,1,1,0,0,100,out,T20I # 1849,Pakistan,Zimbabwe,Zimbabwe,1 run,Perth,"Oct 27, 2022",PakistanvsZimbabwe
379,New Zealand Vs Sri Lanka,New Zealand,1,Finn Allen,1,3,0,0,33.33,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
380,New Zealand Vs Sri Lanka,New Zealand,2,Devon Conway,1,4,0,0,25,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
381,New Zealand Vs Sri Lanka,New Zealand,3,Kane Williamson(c),8,13,1,0,61.53,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
382,New Zealand Vs Sri Lanka,New Zealand,4,Glenn Phillips,104,64,10,4,162.5,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
383,New Zealand Vs Sri Lanka,New Zealand,5,Daryl Mitchell,22,24,0,0,91.66,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
384,New Zealand Vs Sri Lanka,New Zealand,6,James Neesham,5,8,0,0,62.5,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
385,New Zealand Vs Sri Lanka,New Zealand,7,Mitchell Santner,11,5,0,1,220,not_out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
386,New Zealand Vs Sri Lanka,New Zealand,8,Ish Sodhi,1,1,0,0,100,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
387,New Zealand Vs Sri Lanka,New Zealand,9,Tim Southee,4,1,1,0,400,not_out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
388,New Zealand Vs Sri Lanka,Sri Lanka,1,Pathum Nissanka,0,5,0,0,0,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
389,New Zealand Vs Sri Lanka,Sri Lanka,2,Kusal Mendis,4,3,1,0,133.33,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
390,New Zealand Vs Sri Lanka,Sri Lanka,3,Dhananjaya de Silva,0,3,0,0,0,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
391,New Zealand Vs Sri Lanka,Sri Lanka,4,Charith Asalanka,4,8,0,0,50,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
392,New Zealand Vs Sri Lanka,Sri Lanka,5,Bhanuka Rajapaksa,34,22,3,2,154.54,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
